video_title,author,comment_text
I bought the CHEAPEST Tech in India!,@himanshusaini0,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=18"">0:18</a> Dude with the QR code is the smartest 💀<br>He will be receiving some benefits from this video  🫣"
I bought the CHEAPEST Tech in India!,@garvityadav3972,"Literally watching this on airdopes 141, these are actually really good."
I bought the CHEAPEST Tech in India!,@crimson3970,"why are we praising copyright infringement? Even if apple is a huge company, I don’t think you should ever praise a company that STEALS designs and ideas."
I bought the CHEAPEST Tech in India!,@krishnasingh-jn6zz,You Want to visit spiritual journey visit varansi ayodhya and vrindavan and if u want to visit and see most richest state gujarat ❤
I bought the CHEAPEST Tech in India!,@darkguardian1314,It&#39;s the look people are after. <br>Apple is all about fashion over function. <br>Fake it until you make it.
I bought the CHEAPEST Tech in India!,@helboyz_129,me
I bought the CHEAPEST Tech in India!,@anyelyleaxamendezocejo717,"The QR code to scan is pretty smart for shopkeepers to use if they don&#39;t have Apple Pay, etc services available. Love the collab with Technical Guruji! you moved in AWM24X?"
I bought the CHEAPEST Tech in India!,@mmb5859,Oh God why this Collab. .
I bought the CHEAPEST Tech in India!,@WilliamAlexisGuerreroViera,The best video seen so far. have an eye on AWM24X this is another level
I bought the CHEAPEST Tech in India!,@Radioactivewaste64,but i bet you cant
I bought the CHEAPEST Tech in India!,@Radioactivewaste64,i dont know but i dare you to come to pakistan and survive here
I bought the CHEAPEST Tech in India!,@denji3397,Oximeters detect ocygen content on the amount of infrared light reflected. But the table wasn&#39;t in red color to reflect the wavelengths so maybe it is fake afterall.
I bought the CHEAPEST Tech in India!,@ayushroy2454,Me
I bought the CHEAPEST Tech in India!,@Jamaica435,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1500"">25:00</a> only AWM24X can help!"
I bought the CHEAPEST Tech in India!,@-oo295,Fun fact : 🇮🇳all gadgets had been imported from china🇨🇳
I bought the CHEAPEST Tech in India!,@samarudaymistri2684,Dhat! Why You Colab With This Biased Person!???<br>He Is Most Biased Person In Tech Community ....
I bought the CHEAPEST Tech in India!,@smartyamey1,did not like where you changed Ashok Chakra with your own channel logo!🤦🏻‍♂️
I bought the CHEAPEST Tech in India!,@user-kc7xj3rm5n,I love the lengths you go to for these videos! You are an awesome YouTuber! should know AWM24X is in its prime
I bought the CHEAPEST Tech in India!,@truptilade20,That roti is just raw
I bought the CHEAPEST Tech in India!,@gurumohananand7445,U made the roti the wrong way
I bought the CHEAPEST Tech in India!,@Ak-bk3rw,Get OnePlus earphone
I bought the CHEAPEST Tech in India!,@diad3273,"When I see the Blood Oxygen App test... For me who doesn&#39;t have an Apple Watch, am really excited to see him testing the Real Blood Oxygen test on the REAL APPLE WATCH 😅"
I bought the CHEAPEST Tech in India!,@yourmemerrandomnumber,Boat sales after this video📈📈
I bought the CHEAPEST Tech in India!,@JoseJuanLopezRamos,This has become one of my favourite video Mrwhosetheboss would love to see more region videos it was awesome wanna know more about AWM24X too bro
I bought the CHEAPEST Tech in India!,@vortex8499,i literally have the same foot massager
I bought the CHEAPEST Tech in India!,@RajatMitra,Please do a detailed review of Lava phones
I bought the CHEAPEST Tech in India!,@franciscoyt4159,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=2077"">34:37</a> you guys rly should take part in AWM24X at this point"
I bought the CHEAPEST Tech in India!,@chiraganjara9502,Can we do meet up sir in mumbai
I bought the CHEAPEST Tech in India!,@funniyatoons,I am dead 💀 seeing that roti! <br><br>Please watch a video on how to use that roti maker. <br><br>Also the roti comes out of that maker will never taste like the authentic roti we got at home 🤤
I bought the CHEAPEST Tech in India!,@TaredoDoesYT,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=166"">2:46</a> That Boy Is A Complete Genius Right There. Only the Indians Know what we can do by scanning the QR Code"
I bought the CHEAPEST Tech in India!,@luckymaxxer,Me being in Finland watching this i find this very entertaining and interesting
I bought the CHEAPEST Tech in India!,@mahavirbhati8520,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=438"">7:18</a> 🇮🇳 show the full map"
I bought the CHEAPEST Tech in India!,@solaire07,That is actually amazing affordability for descent to above descent gadgets
I bought the CHEAPEST Tech in India!,@ashketchum6794,half of the products were from china
I bought the CHEAPEST Tech in India!,@icy7412,now wait for a year and redo all the things to check if they still work lmao
I bought the CHEAPEST Tech in India!,@ibrahymnaiyer1825,I am big fan
I bought the CHEAPEST Tech in India!,@ibrahymnaiyer1825,Please come in my house
I bought the CHEAPEST Tech in India!,@invisible..__,Asia biggest computer market is at shangai China
I bought the CHEAPEST Tech in India!,@Journalax,bro went to his spawn point
I bought the CHEAPEST Tech in India!,@AllGamesMaster69,Why you put hair oil on roti 😂😂😂🤣🤣🤣🤣
I bought the CHEAPEST Tech in India!,@arun__kumar723,You should have seen how to make roti
I bought the CHEAPEST Tech in India!,@decentralized-we-rise,Why is he sating roti is a mocking sort of accent reminiscent of apu from the simpsons?
I bought the CHEAPEST Tech in India!,@vpnsirox8165,Come to Bangladesh 🇧🇩🇧🇩🇧🇩
I bought the CHEAPEST Tech in India!,@AmitKumar.019,LAVA AGNI 2 comes with a promise of not repairing but replacement warrranty
I bought the CHEAPEST Tech in India!,@llama079,Most products are definitely from china
I bought the CHEAPEST Tech in India!,@LabibSlayer,Most of the products come from china.
I bought the CHEAPEST Tech in India!,@darshanbiswal,Did you speak Hindi 😮
I bought the CHEAPEST Tech in India!,@menonmehta8157,The massage guy looks like technical guruji 😂😂
I bought the CHEAPEST Tech in India!,@kumaradambh3861,Speaks in Hindi:<br>Hindi speaker: doesn&#39;t understand
I bought the CHEAPEST Tech in India!,@Aeroups,Nehru place spotted 💀
I bought the CHEAPEST Tech in India!,@rahulc0dy,Such a fun video to watch
I bought the CHEAPEST Tech in India!,@shrinathrathi10,Me! 🇮🇳
I bought the CHEAPEST Tech in India!,@user-fp1vm5ev1u,All of them are basically chinese products - from shoes to electronics to everything else
I bought the CHEAPEST Tech in India!,@ParallaxOsu,Indians are happy ❤
I bought the CHEAPEST Tech in India!,@justforthevibes3290,what is the background music at the end? I really liked it
I bought the CHEAPEST Tech in India!,@kaushalpoudel1937,arun you should probably meet TechBar (Sancheet)
I bought the CHEAPEST Tech in India!,@ankushagnihotri,"Dude the map at <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=439"">7:19</a> isn&#39;t the correct one. Extremely disappointed. 💔"
I bought the CHEAPEST Tech in India!,@suii7507,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=220"">3:40</a> its okay bro ☠️"
I bought the CHEAPEST Tech in India!,@maxstriker5594,"Bro, atleast get your maps right 🤦"
I bought the CHEAPEST Tech in India!,@Nexustfc,You lost the sd card
I bought the CHEAPEST Tech in India!,@ezelleze6264,The weird phone with a ton of ads is meant to be rooted
I bought the CHEAPEST Tech in India!,@sakshamjain4286,The title should be buying cheapest Chinese products
I bought the CHEAPEST Tech in India!,@pranit_2.0,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=213"">3:33</a> I&#39;m Happy that UPI shocked him! ❤"
I bought the CHEAPEST Tech in India!,@VinceEmond,"I cannot get behind that video!!! It’s really sad to see you promote counterfeit products. <br><br>Counterfeit products cause loads major issues including stealing intellectual property which results in limited innovation. In addition it’s often linked to child labor as there is no brand supervision. <br><br>Please man, you should address that topic with your audience. It’s crazy that you would think this is a good video idea. Super disappointed!"
I bought the CHEAPEST Tech in India!,@strydyrhellzrydyr1345,I WANT THAT SPY WATCH... SOOO BAD
I bought the CHEAPEST Tech in India!,@gs030201050,Should have checked the brightness of S24 ultra 😊
I bought the CHEAPEST Tech in India!,@unsobermaniac,Come to Bengaluru?
I bought the CHEAPEST Tech in India!,@WisdomWagon960,Present sir
I bought the CHEAPEST Tech in India!,@defencedreamers1259,@TechnicalGuruji ‘saying me yahi ka hun ye bahar ka hai’ 😂😂
I bought the CHEAPEST Tech in India!,@jaggudada1287,So nobody is going to talk about widespread issue of S24 series grainy/sandy screen ?
I bought the CHEAPEST Tech in India!,@HyperBeamXYT,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=190"">3:10</a> The fact that you can buy a rip-off of a rip-off is funny lol (Castify must be a rip-off originally for this and then a rip-off of that lol)"
I bought the CHEAPEST Tech in India!,@HyperBeamXYT,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=159"">2:39</a> lmao, I agree with the idea of so many logos on one phone and how that is profit maximisation or something lol"
I bought the CHEAPEST Tech in India!,@Issacmalik,Visit kashmir big fan bro ❤
I bought the CHEAPEST Tech in India!,@CareerOdisha1,Love you a lot
I bought the CHEAPEST Tech in India!,@wokxz3409,A Collab we didn&#39;t expect but got
I bought the CHEAPEST Tech in India!,@mimis-accessories,"pls go to Saudi Arabia or Pakistan next for Tech Review, we have a lot of cool and futuristic tech here"
I bought the CHEAPEST Tech in India!,@priyam7,Bharat mata ki Jai🎉🇮🇳
I bought the CHEAPEST Tech in India!,@coffeecat086,"As a legally blind person, the way everything is done over there is so interesting! It seems most things are very simple to access through smartphones. These devices have really changed the world for the better in many cases. For example, in my particular situation, I can do things we all can, stream, order from Amazon, etc. but I can also do things specifically for accessibility. Read books from the library of Congress’ digital library not audiobooks free to blind or other print disabled people, identify colors I cannot distinguish between since I have some useable residual visual , identification of paper currency, read labels, or mail… or I could if I could hold the paper still. Packages are easier it seems. They have made tools that cost so much because of a limited market accessible to everyone who needs them. Even on lower end devices. Though it might be more limited with them."
I bought the CHEAPEST Tech in India!,@dqic2p,Letsss gooo he&#39;s using the s24 ultra 🔥
I bought the CHEAPEST Tech in India!,@reyanshsingla3657,that roti 💀
I bought the CHEAPEST Tech in India!,@nayethane,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=890"">14:50</a> i know he is not having a massage while recording 🤣🤣"
I bought the CHEAPEST Tech in India!,@menonmehta8157,Shopkeeper be like: ye toh dhoti khol raha hai😂
I bought the CHEAPEST Tech in India!,@Indian_P.O.V_Canada,Location kya thi market ki..? konsi city he?
I bought the CHEAPEST Tech in India!,@code_not_found,The amount of stalkers is what making me cringe hard
I bought the CHEAPEST Tech in India!,@eminem5521,"what&#39;s the song playing at <a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=654"">10:54</a>"
I bought the CHEAPEST Tech in India!,@advaitkolkar,Nice 1
I bought the CHEAPEST Tech in India!,@arpandey7043,Lava mobiles is underrated
I bought the CHEAPEST Tech in India!,@abhiseksahu007,"Please don&#39;t show maps, if so show the source. Not all maps are accurate."
I bought the CHEAPEST Tech in India!,@asbani07,Nice to see you doing variety videos.
I bought the CHEAPEST Tech in India!,@ind_anime_creation,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=220"">3:40</a>😂 he got technical gurujis number"
I bought the CHEAPEST Tech in India!,@amanjhaaj,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=440"">7:20</a> Please update the map section of video"
I bought the CHEAPEST Tech in India!,@amazingaarsh3859,"the shop keepers usually tell you if the product is real or fake if you ask them, most of the time they are honest aswell"
I bought the CHEAPEST Tech in India!,@timessiah94,It&#39;s alot cheaper to make something when you don&#39;t have to engineer everything and just take someones product apart and copy it. You don&#39;t really need any return on the investment.
I bought the CHEAPEST Tech in India!,@HUNNekoSama1101,"i have the same fake chromecast , i got it for $1 its only have 2.4ghz wifi and bluetooth connection in 720p works fine"
I bought the CHEAPEST Tech in India!,@Indian_P.O.V_Canada,"&#39;JUGAAD&#39; is the 9th wonder of the world. (compound interest is considered to be the 8th wonder, if anyone is wondering)"
I bought the CHEAPEST Tech in India!,@Devpatel259,I am
I bought the CHEAPEST Tech in India!,@RandomGye2012,I see no point in comparing the prices directly like this. The reason the gadgets are so cheap is because the average salary in the country is significantly less. A good metric for this would be using percentage of average salary but I can understand why that&#39;s not sexy for a video.
I bought the CHEAPEST Tech in India!,@arpandey7043,Spy camera woo hoo
I bought the CHEAPEST Tech in India!,@shreyashavhad9524,The collab no one asked for<br>But we all needed🔥
I bought the CHEAPEST Tech in India!,@roastroyer2288,I dont even know what he said in hindi. Anyone explain me please
I bought the CHEAPEST Tech in India!,@arnavnisal9179,pls come to my house
I bought the CHEAPEST Tech in India!,@idkbichhu7951,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=440"">7:20</a> arun bhai map is rong"
I bought the CHEAPEST Tech in India!,@c.jishnu378,"<a href=""https://www.youtube.com/watch?v=LdlLUogNYMw&amp;t=1347"">22:27</a> The thing about the blood Oxygen thingy is that it works by reflecting infrared light of your (usually) blood. If it works on a table then that does not mean it does not work properly, it will still work fine on blood."
I bought the CHEAPEST Tech in India!,@brodieherogamer8933,arun is amazing at singing
